domain_id,subdomain_id,facet_id,method,rank,text,passed
3,3.1,3.1.3,gemma,31,grappen maken samen met een klasgenoot tijdens les,True
3,3.1,3.1.4,gemma,32,een kus geven na veel flirtgedrag,True
3,3.2,3.2.1,gemma,33,met vrienden een spelletje tikken,True
3,3.2,3.2.2,gemma,34,via bericht met een vriend afspraak plannen,True
3,3.2,3.2.3,gemma,35,een leuke serie samen bekijken,True
3,3.2,3.2.4,gemma,36,plezier beleven met vrienden op een feest,True
3,3.3,3.3.1,gemma,37,beslissen wat goed is voor jou ook als anderen het anders vinden,True
3,3.3,3.3.2,gemma,38,een meningsverschil met iemand bespreken,True
3,3.3,3.3.3,gemma,39,laten zien dat je geïnteresseerd bent,True
3,3.3,3.3.4,gemma,40,proberen om anderen te overtuigen met argumenten,True
4,4.1,4.1.1,gemma,41,aanmoedigen en ondersteunen tijdens de wedstrijd,True
4,4.1,4.1.2,gemma,42,een project bedenken en uitvoeren als groep,True
4,4.1,4.1.3,gemma,43,een muziekstuk uitvoeren tijdens een optreden,True
4,4.1,4.1.4,gemma,44,nieuwe vaardigheden in de cursus toepassen,True
4,4.2,4.2.1,gemma,45,een nieuwe strategie bedenken om een level te winnen,True
4,4.2,4.2.2,gemma,46,een spannende video bekijken,True
4,4.2,4.2.3,gemma,47,een mooie tekening met kleurpotloden maken,True
4,4.2,4.2.4,gemma,48,kaarten uitdelen voor een spannend spel,True
4,4.2,4.2.5,gemma,49,een eigen fantasiewereld verzinnen,True
4,4.3,4.3.1,gemma,50,een hindernisparcours bouwen op straat,True
4,4.3,4.3.2,gemma,51,de bomen observeren en hun bladeren voelen,True
4,4.3,4.3.3,gemma,52,in het zwembad met je armen en benen bewegen,True
4,4.3,4.3.4,gemma,53,rondlopen en je omgeving bestuderen,True
4,4.3,4.3.5,gemma,54,beleven een onvergetelijke dag in een leuke recreatiepark,True
5,5.1,5.1.1,gemma,55,een grappig bericht doorsturen,True
5,5.1,5.1.2,gemma,56,denken over wat je online plaatst,True
5,5.1,5.1.3,gemma,57,online met vrienden een team vormen voor een competitie,True
5,5.1,5.1.4,gemma,58,samen een project maken met je klas via online videobellen,True
5,5.1,5.1.5,gemma,59,nadenken over wat je online wilt delen,True
5,5.2,5.2.1,gemma,60,leren van tips en trucs in een video,True
5,5.2,5.2.2,gemma,61,een genre selecteren om te zoeken,True
5,5.2,5.2.3,gemma,62,website met instructies voor een hobby opzoeken,True
5,5.2,5.2.4,gemma,63,laten zien dat je mee bent met trends online,True
5,5.3,5.3.1,gemma,64,dubbele verificatie activeren op je accounts,True
5,5.3,5.3.2,gemma,65,vertel over je interesses op je profiel,True
5,5.3,5.3.3,gemma,66,begrijp de context van een gesprek,True
5,5.3,5.3.4,gemma,67,vreemde verzoeken online negeren,True
6,6.1,6.1.1,gemma,68,leren over de verschillende veranderingen in het lichaam,True
6,6.1,6.1.2,gemma,69,een routine voor persoonlijke hygiëne maken,True
6,6.1,6.1.3,gemma,70,uitdruk jezelf op een manier die bij je past,True
6,6.2,6.2.1,gemma,71,merk op wanneer je blij of verdrietig bent,True
6,6.2,6.2.2,gemma,72,ontwikkel vertrouwen in je kunnen,True
6,6.2,6.2.3,gemma,73,overwegen wat je echt belangrijk vindt,True
6,6.2,6.2.4,gemma,74,zorg goed voor je lichaam en geest,True
6,6.2,6.2.5,gemma,75,nadenken over hoe je reageert op iets onaangenaams,True
6,6.3,6.3.1,gemma,76,rekening houden met je natuurlijke ritme van wakker worden,True
6,6.3,6.3.2,gemma,77,combineer verschillende voedingsgroepen in je maaltijden,True
6,6.3,6.3.3,gemma,78,creëer een routine met leuke bewegingsactiviteiten,True
6,6.3,6.3.4,gemma,79,gebruik duidelijke signalen als je hulp nodig hebt,True
7,7.1,7.1.1,gemma,80,focussen op kleine details in een natuurfoto,True
7,7.1,7.1.2,gemma,81,herken bewegingen door geluiden te beluisteren,True
7,7.1,7.1.3,gemma,82,ruwheid en gladheid van materialen waarnemen,True
7,7.1,7.1.4,gemma,83,ontdekken de smaak van zure en zoete vruchten,True
7,7.2,7.2.1,gemma,84,met je benen kracht zetten en springen,True
7,7.2,7.2.2,gemma,85,een complex patroon op papier tekening maken,True
7,7.2,7.2.3,gemma,86,je armen in verschillende posities bewegen,True
7,7.2,7.2.4,gemma,87,een bal met kracht gooien,True
7,7.3,7.3.1,gemma,88,richting aanwijzingen gebruiken om ergens te komen,True
7,7.3,7.3.2,gemma,89,meten met blokken of takken om ruimtes te bepalen,True
7,7.3,7.3.3,gemma,90,timing hebben voor een beweging over een kleine afstand,True
8,8.1,8.1.1,gemma,91,vertrekken van school op tijd voor het vervoer,True
8,8.1,8.1.2,gemma,92,een bestemming in de buurt bezoeken,True
8,8.1,8.1.3,gemma,93,reizen met oma naar een activiteit,True
8,8.1,8.1.4,gemma,94,ervaring opdoen met zelfstandig reizen naar nieuwe plekken,True
8,8.1,8.1.5,gemma,95,overstap van tram naar bus op de halte,True
8,8.2,8.2.1,gemma,96,een werkplek creëren in de garage voor hobby s zoals houtbewerking,True
8,8.2,8.2.2,gemma,97,op het pleintje een spelletje improviseren,True
8,8.2,8.2.3,gemma,98,een speciale aankoop in de winkel vinden,True
8,8.2,8.2.4,gemma,99,nieuwe paden bewandelen en de natuur leren kennen,True
8,8.2,8.2.5,gemma,100,samenwerken aan een creatieve activiteit,True
9,9.1,9.1.1,gemma,101,plannen hoe je je geld besteedt,True
9,9.1,9.1.2,gemma,102,een outfit aanpassen naar je smaak,True
9,9.1,9.1.3,gemma,103,beïnvloeding door reclame erkennen,True
9,9.1,9.1.4,gemma,104,je kaartverzameling uitbreiden met nieuwe sets,True
9,9.2,9.2.1,gemma,105,uitproberen wat er te beleven is op de kermis,True
9,9.2,9.2.2,gemma,106,een programma met activiteiten bestuderen,True
9,9.2,9.2.3,gemma,107,samen kerststol proeven op kerstavond,True
9,9.2,9.2.4,gemma,108,een feestje geven na de viering,True
9,9.2,9.2.5,gemma,109,delen van je spirituele ervaringen,True
9,9.3,9.3.1,gemma,110,bespreken wat respect voor anderen inhoudt,True
9,9.3,9.3.2,gemma,111,afval verminderen door opnieuw te gebruiken,True
9,9.3,9.3.3,gemma,112,analyseer hoe informatie online wordt gepresenteerd,True
9,9.3,9.3.4,gemma,113,een actie organiseren voor een belangrijk thema,True
9,9.3,9.3.5,gemma,114,bespreken wat democratie betekent en hoe het werkt,True
1,1.1,1.1.1,gemma,115,meedoen aan de discussie in de klas,True
1,1.1,1.1.2,gemma,116,een puzzel zonder hulp proberen te maken,True
1,1.1,1.1.3,gemma,117,taken verdelen in de groep,True
1,1.1,1.1.4,gemma,118,de toets voorbereiden met behulp van flashcards,True
1,1.1,1.1.5,gemma,119,een online spel spelen over biologie,True
1,1.1,1.1.6,gemma,120,een patroon herkennen in de omgeving,True
1,1.1,1.1.7,gemma,121,een korte film draaien met klasgenoten,True
1,1.2,1.2.1,gemma,122,naar de refter gaan voor lunch,True
1,1.2,1.2.2,gemma,123,tijdens de proefwerk bespreken,True
1,1.2,1.2.3,gemma,124,je naam op het papier schrijven,True
1,1.2,1.2.4,gemma,125,meegaan op excursie naar het museum,True
1,1.3,1.3.1,gemma,126,informatie inwinnen over afwezigheid,True
1,1.3,1.3.2,gemma,127,met je klasgenoten babbelen over de vakantie,True
1,1.3,1.3.3,gemma,128,samen met anderen een spel organiseren,True
1,1.3,1.3.4,gemma,129,naar huis lopen met je ouders na het bezoeken,True
2,2.1,2.1.1,gemma,130,kleding aan kiezen voor vandaag,True
2,2.1,2.1.2,gemma,131,afdrukken met een doekje,True
2,2.1,2.1.3,gemma,132,de vloer schoonmaken met de dweil,True
2,2.1,2.1.4,gemma,133,schoolboeken controleren of ze compleet zijn,True
2,2.1,2.1.5,gemma,134,het kindje troosten als het huilt,True
2,2.2,2.2.1,gemma,135,luisteren naar het verhaal van oma,True
2,2.2,2.2.2,gemma,136,ruziemaken over wie de beste is in het spel,True
2,2.2,2.2.3,gemma,137,helpen met de decoratie tijdens een feest,True
2,2.2,2.2.4,gemma,138,verhalen lezen voor het slapen gaan,True
2,2.3,2.3.1,gemma,139,in de woonkamer regels bespreken met het gezin,True
2,2.3,2.3.2,gemma,140,lezen in een boekje zonder afleidingen,True
2,2.3,2.3.3,gemma,141,met ouders bespreken wat er vanavond op het menu staat,True
2,2.3,2.3.4,gemma,142,een lekkere maaltijd maken,True
3,3.1,3.1.1,gemma,143,excuses maken als je iets fout hebt gedaan,True
3,3.1,3.1.2,gemma,144,proberen mee te doen aan een nieuwe activiteit,True
3,3.1,3.1.3,gemma,145,een verhaal vertellen aan een vriendje uit de klas,True
3,3.1,3.1.4,gemma,146,verliefd zijn op iemand in je klas,True
3,3.2,3.2.1,gemma,147,samen skeeleren over het pleintje,True
3,3.2,3.2.2,gemma,148,een afspraak maken voor een film kijkje,True
3,3.2,3.2.3,gemma,149,een act oefenen voor op de kamer,True
3,3.2,3.2.4,gemma,150,films kijken tijdens een logeerpartij,True
3,3.3,3.3.1,gemma,151,weerstaan aan druk om iets te doen wat niet goed voelt,True
3,3.3,3.3.2,gemma,152,inleven in hoe de ander zich voelt tijdens een conflict,True
3,3.3,3.3.3,gemma,153,humor gebruiken om te lachen,True
3,3.3,3.3.4,gemma,154,stel vragen om meer informatie te krijgen,True
4,4.1,4.1.1,gemma,155,een spannende wedstrijd spelen,True
4,4.1,4.1.2,gemma,156,aan de leiding deelnemen in een groepsspel voor de jongere leden,True
4,4.1,4.1.3,gemma,157,een melodie op het instrument spelen,True
4,4.1,4.1.4,gemma,158,een nieuwe taal tijdens de cursus spreken,True
4,4.2,4.2.1,gemma,159,een game bespreken met je familie,True
4,4.2,4.2.2,gemma,160,pauzeren tijdens je favoriete show om te snacken,True
4,4.2,4.2.3,gemma,161,een liedje op de gitaar componeren,True
4,4.2,4.2.4,gemma,162,je speelgoed opruimen na afloop,True
4,4.2,4.2.5,gemma,163,spelen met kleurpotloden en mooie tekeningen maken,True
4,4.3,4.3.1,gemma,164,op de fiets over bruggen rijden,True
4,4.3,4.3.2,gemma,165,in de verte een verstopplaats zoeken,True
4,4.3,4.3.3,gemma,166,op de wipkip heen en weer wiebelen,True
4,4.3,4.3.4,gemma,167,peinzen over een lastig vraagstuk,True
4,4.3,4.3.5,gemma,168,spelen met zand en schelpjes op het strand,True
5,5.1,5.1.1,gemma,169,een appgroep oprichten met je vrienden,True
5,5.1,5.1.2,gemma,170,een reactie op een post maken,True
5,5.1,5.1.3,gemma,171,een server vinden waar je met gelijkgestemde mensen kunt spelen,True
5,5.1,5.1.4,gemma,172,je huiswerk tonen tijdens een videogesprek,True
5,5.1,5.1.5,gemma,173,in de keuken helpen met het koken van een maaltijd,True
5,5.2,5.2.1,gemma,174,tips en trucs over coding ontdekken,True
5,5.2,5.2.2,gemma,175,naar je favoriete artiest zoeken,True
5,5.2,5.2.3,gemma,176,feiten controleren via betrouwbare bronnen,True
5,5.2,5.2.4,gemma,177,kijken naar virale video s thuis,True
5,5.3,5.3.1,gemma,178,meld verdachte activiteiten aan de juiste instanties,True
5,5.3,5.3.2,gemma,179,bedenk een ander gebruikersnaam,True
5,5.3,5.3.3,gemma,180,schrijf respectvolle berichten,True
5,5.3,5.3.4,gemma,181,je eigen wachtwoorden controleren,True
6,6.1,6.1.1,gemma,182,accepteer je lichaam zoals het nu is,True
6,6.1,6.1.2,gemma,183,je gevoelens erkennen en uiten,True
6,6.1,6.1.3,gemma,184,vier de kleine overwinningen in je leven,True
6,6.2,6.2.1,gemma,185,erken dat iedereen verschillende emoties heeft,True
6,6.2,6.2.2,gemma,186,accepteer dat iedereen anders is,True
6,6.2,6.2.3,gemma,187,praat met familie en ontdek hun interesses,True
6,6.2,6.2.4,gemma,188,praat met iemand over je zorgen,True
6,6.2,6.2.5,gemma,189,herken je emoties zoals blij of verdrietig,True
6,6.3,6.3.1,gemma,190,een rustig programma maken voor in de avonduren,True
6,6.3,6.3.2,gemma,191,eet wanneer je honger hebt,True
6,6.3,6.3.3,gemma,192,spelen met vrienden in het park,True
